"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_plural_n","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"343","2022-09-22 06:00:49","2022-09-22 06:39:07",0,100,2297,1,"2022-09-22 06:39:09","anonymous","DE",0.899999976158142,1,49,1,1,1,7,7,1,"4|3|2|1|5",24,18,22,30,6,"4|3|2|1|5",1,"4|3|2|1|5",46,22,9,17,6,"4|3|2|1|5",7,33,67,"2|1",3,41,59,"2|1",3,3,2,7,3,1,"Deutsche/r","Deutschland","Deutsche",2297,"Deutschen","Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"344","2022-09-22 06:37:20","2022-09-22 06:43:58",0,100,398,1,"2022-09-22 06:43:58","anonymous","DE",0.899999976158142,1,57,0,1,1,10,10,1,"1|2|3|4|5",28,60,12,0,0,"1|2|3|4|5",1,"1|2|3|4|5",34,40,13,4,9,"1|2|3|4|5",7,54,46,"1|2",3,43,57,"1|2",3,5,2,4,0,1,"Deutsche/r","Deutschland","Deutsche",398,"Deutschen","Complete","50-59",0,1,"Control","Pass","FL_64","Control","Germany"
"345","2022-09-22 06:00:15","2022-09-22 06:45:25",0,100,2709,1,"2022-09-22 06:45:25","anonymous","DE",1,1,34,1,1,1,7,8,2,"4|3|2|1|5",57,42,1,0,0,"4|3|2|1|5",1,"4|3|2|1|5",30,19,0,51,0,"4|3|2|1|5",3,50,50,"2|1",3,39,61,"2|1",3,3,2,4,7,2,"Deutsche/r","Deutschland","Deutsche",2709,"Deutschen","Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"346","2022-09-22 07:05:48","2022-09-22 07:19:02",0,100,793,1,"2022-09-22 07:19:04","anonymous","DE",0.899999976158142,1,61,0,1,1,9,7,2,"1|2|3|4|5",0,48,1,1,50,"1|2|3|4|5",2,"1|2|3|4|5",0,10,0,50,40,"1|2|3|4|5",5,20,80,"1|2",4,30,70,"1|2",3,5,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",793,"Deutschen","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"347","2022-09-22 07:20:30","2022-09-22 07:26:35",0,100,364,1,"2022-09-22 07:26:37","anonymous","DE",1,1,65,1,1,1,5,5,1,"1|2|3|4|5",45,30,20,5,0,"1|2|3|4|5",1,"1|2|3|4|5",30,40,20,10,0,"1|2|3|4|5",6,40,60,"1|2",3,30,70,"1|2",3,4,2,4,3,1,"Deutsche/r","Deutschland","Deutsche",364,"Deutschen","Complete","60+",0,0,"Control","Pass","FL_88","Control","Germany"
"348","2022-09-22 07:36:36","2022-09-22 07:43:24",0,100,407,1,"2022-09-22 07:43:25","anonymous","DE",1,1,58,1,1,1,8,7,2,"1|2|3|4|5",40,30,15,5,10,"1|2|3|4|5",2,"1|2|3|4|5",40,30,10,10,10,"1|2|3|4|5",5,23,77,"1|2",3,22,78,"1|2",3,4,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",407,"Deutschen","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"349","2022-09-22 07:48:01","2022-09-22 07:48:35",0,100,33,1,"2022-09-22 07:48:36","anonymous","DE",1,1,26,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",33,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"350","2022-09-22 07:53:20","2022-09-22 07:59:01",0,100,341,1,"2022-09-22 07:59:03","anonymous","DE",1,1,38,0,1,1,5,2,2,"1|2|3|4|5",39,20,12,29,0,"1|2|3|4|5",1,"1|2|3|4|5",61,22,0,0,17,"1|2|3|4|5",3,39,61,"1|2",4,60,40,"1|2",3,3,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",341,"Deutschen","Complete","30-39",1,1,"Control","Pass","FL_63","Control","Germany"
"351","2022-09-22 07:52:16","2022-09-22 08:00:12",0,100,476,1,"2022-09-22 08:00:12","anonymous","DE",1,1,34,0,1,1,10,10,1,"1|2|3|4|5",70,30,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",71,29,0,0,0,"1|2|3|4|5",4,50,50,"1|2",4,0,100,"1|2",4,7,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",476,"Deutschen","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Germany"
"352","2022-09-22 07:46:02","2022-09-22 08:18:29",0,100,1947,1,"2022-09-22 08:18:31","anonymous","DE",1,1,47,0,1,1,10,10,2,"1|2|3|4|5",5,22,48,0,25,"1|2|3|4|5",2,"1|2|3|4|5",40,9,17,11,23,"1|2|3|4|5",7,62,38,"1|2",1,72,28,"1|2",1,1,2,6,7,1,"Deutsche/r","Deutschland","Deutsche",1947,"Deutschen","Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"353","2022-09-22 08:42:09","2022-09-22 08:48:29",0,100,380,1,"2022-09-22 08:48:31","anonymous","DE",1,1,55,1,1,1,8,8,2,"1|2|3|4|5",30,50,20,0,0,"1|2|3|4|5",2,"1|2|3|4|5",20,50,10,10,10,"1|2|3|4|5",5,60,40,"1|2",3,30,70,"1|2",2,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",380,"Deutschen","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"354","2022-09-22 08:57:36","2022-09-22 09:00:25",0,100,169,1,"2022-09-22 09:00:25","anonymous","DE",0.899999976158142,1,38,1,1,1,10,10,1,"1|2|3|4|5",72,0,0,23,5,"1|2|3|4|5",1,"1|2|3|4|5",36,10,38,16,0,"1|2|3|4|5",4,52,48,"1|2",3,40,60,"1|2",2,4,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",169,"Deutschen","Speeder","30-39",1,1,"Control","Pass","FL_63","Control","Germany"
"355","2022-09-22 09:02:03","2022-09-22 09:06:41",0,100,277,1,"2022-09-22 09:06:41","anonymous","DE",0.899999976158142,1,36,0,1,1,10,10,1,"1|2|3|4|5",40,40,10,6,4,"1|2|3|4|5",1,"1|2|3|4|5",40,40,12,5,3,"1|2|3|4|5",7,30,70,"1|2",4,30,70,"1|2",4,4,2,5,6,1,"Deutsche/r","Deutschland","Deutsche",277,"Deutschen","Complete","30-39",1,0,"Control","Pass","FL_76","Control","Germany"
"356","2022-09-22 09:16:08","2022-09-22 09:21:21",0,100,313,1,"2022-09-22 09:21:23","anonymous","DE",1,1,36,1,1,1,9,9,2,"4|3|2|1|5",0,5,60,10,25,"4|3|2|1|5",3,"4|3|2|1|5",40,20,20,10,10,"4|3|2|1|5",5,40,60,"2|1",2,50,50,"2|1",3,6,2,5,7,1,"Deutsche/r","Deutschland","Deutsche",313,"Deutschen","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"357","2022-09-22 09:36:35","2022-09-22 09:41:56",0,100,321,1,"2022-09-22 09:41:58","anonymous","DE",0.899999976158142,1,79,0,1,1,10,6,2,"1|2|3|4|5",42,48,7,3,0,"1|2|3|4|5",2,"1|2|3|4|5",42,48,7,3,0,"1|2|3|4|5",7,60,40,"1|2",3,19,81,"1|2",4,5,2,6,4,1,"Deutsche/r","Deutschland","Deutsche",321,"Deutschen","Complete","60+",1,1,"Control","Pass","FL_63","Control","Germany"
"358","2022-09-22 09:39:35","2022-09-22 09:48:09",0,100,514,1,"2022-09-22 09:48:11","anonymous","DE",1,1,52,1,1,1,10,10,1,"1|2|3|4|5",77,15,5,2,1,"1|2|3|4|5",1,"1|2|3|4|5",65,30,3,2,0,"1|2|3|4|5",7,40,60,"1|2",4,30,70,"1|2",3,3,2,6,8,2,"Deutsche/r","Deutschland","Deutsche",514,"Deutschen","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"359","2022-09-22 09:49:31","2022-09-22 09:52:06",0,100,154,1,"2022-09-22 09:52:06","anonymous","DE",1,1,33,1,1,1,10,10,1,"4|3|2|1|5",37,38,14,11,0,"4|3|2|1|5",1,"4|3|2|1|5",50,31,14,5,0,"4|3|2|1|5",4,58,42,"2|1",3,37,63,"2|1",4,5,2,5,5,2,"Deutsche/r","Deutschland","Deutsche",154,"Deutschen","Speeder","30-39",1,0,"Control","Pass","FL_76","Control","Germany"
"360","2022-09-22 09:43:39","2022-09-22 09:52:37",0,100,537,1,"2022-09-22 09:52:37","anonymous","DE",0.899999976158142,1,67,0,1,1,6,3,1,"1|2|3|4|5",50,10,10,0,30,"1|2|3|4|5",2,"1|2|3|4|5",21,54,5,20,0,"1|2|3|4|5",6,60,40,"1|2",4,60,40,"1|2",4,4,2,4,3,1,"Deutsche/r","Deutschland","Deutsche",537,"Deutschen","Complete","60+",0,1,"Control","Pass","FL_64","Control","Germany"
"361","2022-09-22 09:44:53","2022-09-22 09:58:26",0,100,812,1,"2022-09-22 09:58:27","anonymous","DE",0.899999976158142,1,36,0,1,1,10,9,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",19,19,20,20,22,"4|3|2|1|5",4,50,50,"2|1",3,50,50,"2|1",3,5,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",812,"Deutschen","Complete","30-39",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"362","2022-09-22 10:18:20","2022-09-22 10:23:16",0,100,296,1,"2022-09-22 10:23:17","anonymous","DE",1,1,39,0,1,1,10,8,1,"1|2|3|4|5",80,20,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",70,20,0,0,10,"1|2|3|4|5",3,80,20,"1|2",2,56,44,"1|2",1,3,2,4,8,1,"Deutsche/r","Deutschland","Deutsche",296,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"363","2022-09-22 10:18:37","2022-09-22 10:31:01",0,100,743,1,"2022-09-22 10:31:01","anonymous","DE",1,1,66,1,1,1,5,5,1,"4|3|2|1|5",10,45,15,0,30,"4|3|2|1|5",1,"4|3|2|1|5",40,10,0,0,50,"4|3|2|1|5",6,40,60,"2|1",4,67,33,"2|1",4,2,2,4,2,1,"Deutsche/r","Deutschland","Deutsche",743,"Deutschen","Complete","60+",0,1,"Control","Pass","FL_64","Control","Germany"
"364","2022-09-22 10:28:07","2022-09-22 10:31:24",0,100,197,1,"2022-09-22 10:31:25","anonymous","DE",1,1,49,1,1,1,5,5,1,"4|3|2|1|5",41,24,18,7,10,"4|3|2|1|5",1,"4|3|2|1|5",38,30,14,11,7,"4|3|2|1|5",7,29,71,"2|1",4,36,64,"2|1",4,3,2,6,3,1,"Deutsche/r","Deutschland","Deutsche",197,"Deutschen","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"365","2022-09-22 10:33:23","2022-09-22 10:38:52",0,100,329,1,"2022-09-22 10:38:53","anonymous","DE",0.899999976158142,1,64,0,1,1,10,10,2,"1|2|3|4|5",20,30,0,0,50,"1|2|3|4|5",2,"1|2|3|4|5",20,30,0,0,50,"1|2|3|4|5",1,50,50,"1|2",2,70,30,"1|2",2,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",329,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"366","2022-09-22 10:38:35","2022-09-22 10:38:54",0,100,19,1,"2022-09-22 10:38:56","anonymous","DE",1,1,28,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",19,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"367","2022-09-22 11:31:29","2022-09-22 11:36:56",0,100,327,1,"2022-09-22 11:36:56","anonymous","DE",1,1,51,0,1,1,3,5,2,"1|2|3|4|5",60,10,10,0,20,"1|2|3|4|5",2,"1|2|3|4|5",50,25,5,5,15,"1|2|3|4|5",1,50,50,"1|2",2,65,35,"1|2",1,3,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",327,"Deutschen","Complete","50-59",0,0,"Control","Pass","FL_88","Control","Germany"
"368","2022-09-22 11:38:32","2022-09-22 11:38:59",0,100,26,1,"2022-09-22 11:39:00","anonymous","DE",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",26,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"369","2022-09-22 11:44:57","2022-09-22 11:50:04",0,100,306,1,"2022-09-22 11:50:06","anonymous","DE",0.899999976158142,1,35,0,1,1,10,8,2,"1|2|3|4|5",30,50,10,0,10,"1|2|3|4|5",2,"1|2|3|4|5",20,50,10,10,10,"1|2|3|4|5",6,30,70,"1|2",3,20,80,"1|2",4,5,2,3,6,2,"Deutsche/r","Deutschland","Deutsche",306,"Deutschen","Complete","30-39",1,1,"Control","Pass","FL_63","Control","Germany"
"370","2022-09-22 12:37:13","2022-09-22 12:38:07",0,100,53,1,"2022-09-22 12:38:08","anonymous","DE",1,1,29,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",53,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"371","2022-09-22 12:41:13","2022-09-22 12:46:31",0,100,318,1,"2022-09-22 12:46:32","anonymous","DE",1,1,42,0,1,1,10,7,2,"4|3|2|1|5",12,88,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",51,49,0,0,0,"4|3|2|1|5",2,47,53,"2|1",2,30,70,"2|1",3,2,2,4,6,1,"Deutsche/r","Deutschland","Deutsche",318,"Deutschen","Complete","40-49",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"372","2022-09-22 12:46:49","2022-09-22 12:47:02",0,100,12,1,"2022-09-22 12:47:02","anonymous","DE",0.899999976158142,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",12,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"373","2022-09-22 13:01:02","2022-09-22 13:01:18",0,100,16,1,"2022-09-22 13:01:20","anonymous","DE",0.800000011920929,1,21,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",16,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"374","2022-09-22 14:34:04","2022-09-22 14:34:31",0,100,27,1,"2022-09-22 14:34:32","anonymous","DE",1,1,27,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",27,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"375","2022-09-22 14:41:25","2022-09-22 14:43:48",0,100,142,1,"2022-09-22 14:43:49","anonymous","DE",1,1,30,1,1,1,7,2,4,"4|3|2|1|5",26,18,26,21,9,"4|3|2|1|5",4,"4|3|2|1|5",12,28,27,33,0,"4|3|2|1|5",1,61,39,"2|1",1,37,63,"2|1",1,4,2,3,10,2,"Deutsche/r","Deutschland","Deutsche",142,"Deutschen","Speeder","30-39",1,1,"Control","Pass","FL_63","Control","Germany"
"376","2022-09-22 15:10:47","2022-09-22 15:11:16",0,100,29,1,"2022-09-22 15:11:17","anonymous","DE",1,1,20,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",29,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"377","2022-09-22 15:34:20","2022-09-22 15:39:31",0,100,311,1,"2022-09-22 15:39:31","anonymous","DE",1,1,49,0,1,1,10,8,1,"1|2|3|4|5",60,15,5,5,15,"1|2|3|4|5",1,"1|2|3|4|5",55,25,5,5,10,"1|2|3|4|5",6,80,20,"1|2",3,40,60,"1|2",3,5,2,6,4,1,"Deutsche/r","Deutschland","Deutsche",311,"Deutschen","Complete","40-49",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"378","2022-09-22 15:42:42","2022-09-22 15:48:36",0,100,354,1,"2022-09-22 15:48:38","anonymous","DE",0.899999976158142,1,70,1,1,1,5,5,3,"1|2|3|4|5",60,25,15,0,0,"1|2|3|4|5",3,"1|2|3|4|5",20,0,0,40,40,"1|2|3|4|5",4,85,15,"1|2",1,30,70,"1|2",1,1,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",354,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"379","2022-09-22 15:41:58","2022-09-22 16:07:37",0,100,1539,1,"2022-09-22 16:07:39","anonymous","DE",0.899999976158142,1,55,1,1,1,5,5,1,"1|2|3|4|5",50,25,0,0,25,"1|2|3|4|5",1,"1|2|3|4|5",25,20,10,5,40,"1|2|3|4|5",5,75,25,"1|2",3,50,50,"1|2",3,6,2,5,5,2,"Deutsche/r","Deutschland","Deutsche",1539,"Deutschen","Complete","50-59",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"380","2022-09-22 15:31:11","2022-09-22 16:39:01",0,100,4070,1,"2022-09-22 16:39:03","anonymous","DE",0.899999976158142,1,41,1,1,1,7,6,2,"4|3|2|1|5",30,20,15,30,5,"4|3|2|1|5",1,"4|3|2|1|5",30,30,20,5,15,"4|3|2|1|5",4,80,20,"2|1",3,50,50,"2|1",3,3,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",4070,"Deutschen","Complete","40-49",0,1,"Control","Pass","FL_64","Control","Germany"
"381","2022-09-22 17:22:02","2022-09-22 17:26:09",0,100,247,1,"2022-09-22 17:26:10","anonymous","DE",0.800000011920929,1,59,0,1,1,10,5,2,"1|2|3|4|5",49,51,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",38,51,0,0,11,"1|2|3|4|5",6,42,58,"1|2",3,38,62,"1|2",3,99,2,4,1,1,"Deutsche/r","Deutschland","Deutsche",247,"Deutschen","Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"382","2022-09-22 17:19:39","2022-09-22 17:32:42",0,100,782,1,"2022-09-22 17:32:42","anonymous","DE",1,1,65,0,1,1,10,10,2,"1|2|3|4|5",20,30,10,0,40,"1|2|3|4|5",2,"1|2|3|4|5",20,10,40,10,20,"1|2|3|4|5",1,80,20,"1|2",1,50,50,"1|2",2,999,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",782,"Deutschen","Complete","60+",0,0,"Control","Pass","FL_88","Control","Germany"
"383","2022-09-22 17:43:52","2022-09-22 17:44:04",0,100,12,1,"2022-09-22 17:44:05","anonymous","DE",1,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",12,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"384","2022-09-22 17:59:20","2022-09-22 17:59:51",0,100,31,1,"2022-09-22 17:59:53","anonymous","DE",1,1,27,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",31,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"385","2022-09-22 18:03:36","2022-09-22 18:03:51",0,100,15,1,"2022-09-22 18:03:53","anonymous","DE",0.899999976158142,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",15,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"386","2022-09-22 18:22:47","2022-09-22 18:29:19",0,100,391,1,"2022-09-22 18:29:20","anonymous","DE",0.899999976158142,1,56,0,1,1,10,8,2,"4|3|2|1|5",30,50,10,10,0,"4|3|2|1|5",2,"4|3|2|1|5",40,40,10,10,0,"4|3|2|1|5",2,81,19,"2|1",4,80,20,"2|1",3,7,2,3,5,2,"Deutsche/r","Deutschland","Deutsche",391,"Deutschen","Complete","50-59",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"387","2022-09-22 18:36:52","2022-09-22 18:43:49",0,100,416,1,"2022-09-22 18:43:51","anonymous","DE",1,1,67,1,1,1,10,10,1,"4|3|2|1|5",50,0,0,50,0,"4|3|2|1|5",1,"4|3|2|1|5",51,0,0,0,49,"4|3|2|1|5",7,48,52,"2|1",3,18,82,"2|1",4,5,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",416,"Deutschen","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"388","2022-09-22 18:57:09","2022-09-22 19:06:57",0,100,588,1,"2022-09-22 19:06:58","anonymous","DE",0.899999976158142,1,32,1,1,1,8,6,1,"1|2|3|4|5",28,28,16,8,20,"1|2|3|4|5",1,"1|2|3|4|5",4,33,21,4,38,"1|2|3|4|5",6,46,54,"1|2",3,52,48,"1|2",2,4,2,5,7,1,"Deutsche/r","Deutschland","Deutsche",588,"Deutschen","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Germany"
"389","2022-09-22 19:06:58","2022-09-22 19:16:32",0,100,574,1,"2022-09-22 19:16:33","anonymous","DE",0.899999976158142,1,32,1,1,1,10,10,3,"4|3|2|1|5",16,30,24,16,14,"4|3|2|1|5",5,"4|3|2|1|5",21,39,19,12,9,"4|3|2|1|5",6,43,57,"2|1",3,55,45,"2|1",2,6,2,6,7,1,"Deutsche/r","Deutschland","Deutsche",574,"Deutschen","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Germany"
"390","2022-09-22 19:17:06","2022-09-22 19:33:28",0,100,981,1,"2022-09-22 19:33:30","anonymous","DE",0.899999976158142,1,64,1,1,1,10,9,3,"4|3|2|1|5",50,26,10,10,4,"4|3|2|1|5",2,"4|3|2|1|5",45,23,14,12,6,"4|3|2|1|5",4,55,45,"2|1",1,66,34,"2|1",1,1,2,4,9,2,"Deutsche/r","Deutschland","Deutsche",981,"Deutschen","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"391","2022-09-22 19:30:10","2022-09-22 19:42:57",0,100,766,1,"2022-09-22 19:42:59","anonymous","DE",0.699999988079071,1,48,0,1,1,10,9,1,"4|3|2|1|5",20,34,25,10,11,"4|3|2|1|5",1,"4|3|2|1|5",26,26,6,10,32,"4|3|2|1|5",5,70,30,"2|1",3,65,35,"2|1",3,3,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",766,"Deutschen","Complete","40-49",0,0,"Control","Pass","FL_88","Control","Germany"
"392","2022-09-22 20:02:12","2022-09-22 20:02:46",0,100,33,1,"2022-09-22 20:02:46","anonymous","DE",1,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",33,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"393","2022-09-22 20:21:48","2022-09-22 20:24:53",0,100,185,1,"2022-09-22 20:24:55","anonymous","DE",1,1,36,1,1,1,10,10,1,"1|2|3|4|5",56,43,1,0,0,"1|2|3|4|5",4,"1|2|3|4|5",62,38,0,0,0,"1|2|3|4|5",7,48,52,"1|2",4,55,45,"1|2",4,7,2,3,6,2,"Deutsche/r","Deutschland","Deutsche",185,"Deutschen","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Germany"
"394","2022-09-22 20:30:57","2022-09-22 20:42:35",0,100,698,1,"2022-09-22 20:42:37","anonymous","DE",1,1,65,0,1,1,8,7,1,"1|2|3|4|5",45,30,10,10,5,"1|2|3|4|5",1,"1|2|3|4|5",45,30,10,10,5,"1|2|3|4|5",5,25,75,"1|2",3,25,75,"1|2",4,4,2,4,4,1,"Deutsche/r","Deutschland","Deutsche",698,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"395","2022-09-22 19:50:09","2022-09-22 20:45:05",0,100,3296,1,"2022-09-22 20:45:06","anonymous","DE",1,1,53,0,1,1,10,10,1,"4|3|2|1|5",45,20,0,25,10,"4|3|2|1|5",2,"4|3|2|1|5",25,25,14,6,30,"4|3|2|1|5",1,35,65,"2|1",2,58,42,"2|1",2,99,2,4,4,2,"Deutsche/r","Deutschland","Deutsche",3296,"Deutschen","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"396","2022-09-22 20:50:37","2022-09-22 20:51:28",0,100,51,1,"2022-09-22 20:51:30","anonymous","DE",1,1,22,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",51,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"397","2022-09-22 21:08:34","2022-09-22 21:13:45",0,100,310,1,"2022-09-22 21:13:46","anonymous","DE",1,1,52,1,1,1,10,10,2,"1|2|3|4|5",18,35,20,3,24,"1|2|3|4|5",2,"1|2|3|4|5",10,30,8,2,50,"1|2|3|4|5",1,70,30,"1|2",1,80,20,"1|2",1,3,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",310,"Deutschen","Complete","50-59",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"398","2022-09-22 22:27:21","2022-09-22 22:27:49",0,100,27,1,"2022-09-22 22:27:50","anonymous","DE",0.899999976158142,1,22,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",27,"Deutschen","","18-29",NA,NA,"","","","","Germany"
