"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Crear.un.campo.nuevo.o.elegir.del.menú.desplegable..","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"561","2022-10-04 14:54:49","2022-10-04 14:58:31","0","100","221","1","2022-10-04 14:58:31","anonymous","ES","1","1","28","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","221","","18-29","","","","","",""
"562","2022-10-04 14:57:29","2022-10-04 14:58:32","0","100","62","1","2022-10-04 14:58:32","anonymous","ES","0.8999999761581421","1","23","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","62","","18-29","","","","","",""
"563","2022-10-04 14:54:48","2022-10-04 14:58:34","0","100","226","1","2022-10-04 14:58:34","anonymous","ES","1","1","55","0","1","1","10","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","226","","50-59","","","","","FL_76",""
"564","2022-10-04 14:44:07","2022-10-04 14:58:35","0","100","867","1","2022-10-04 14:58:35","anonymous","ES","0.8999999761581421","1","52","0","1","1","0","0","1","4|3|2|1|5","20","50","20","10","0","4|3|2|1|5","2","4|3|2|1|5","20","60","15","5","0","4|3|2|1|5","6","40","60","2|1","4","0","100","2|1","4","7","2","","","","mexicano/a","","México","mexicanos/as","867","","50-59","1","1","Control","Pass","FL_63","Control"
"565","2022-10-04 14:58:09","2022-10-04 14:58:58","0","100","48","1","2022-10-04 14:58:58","anonymous","ES","0.8999999761581421","1","56","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","48","","50-59","","","","","",""
"566","2022-10-04 14:57:44","2022-10-04 14:58:59","0","100","75","1","2022-10-04 14:58:59","anonymous","ES","0.8999999761581421","1","20","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","75","","18-29","","","","","",""
"567","2022-10-04 14:55:56","2022-10-04 14:59:01","0","100","185","1","2022-10-04 14:59:02","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","185","","18-29","","","","","",""
"568","2022-10-04 14:58:42","2022-10-04 14:59:09","0","100","26","1","2022-10-04 14:59:09","anonymous","ES","0.8999999761581421","1","20","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","26","","18-29","","","","","",""
"569","2022-10-04 14:58:27","2022-10-04 14:59:14","0","100","46","1","2022-10-04 14:59:14","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","46","","18-29","","","","","",""
"570","2022-10-04 14:58:41","2022-10-04 14:59:19","0","100","38","1","2022-10-04 14:59:20","anonymous","ES","0.8999999761581421","1","26","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","38","","18-29","","","","","",""
"571","2022-10-04 14:58:46","2022-10-04 14:59:25","0","100","39","1","2022-10-04 14:59:26","anonymous","ES","1","1","25","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","39","","18-29","","","","","",""
"572","2022-10-04 14:54:09","2022-10-04 14:59:28","0","100","318","1","2022-10-04 14:59:28","anonymous","ES","0.8999999761581421","1","59","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","318","","50-59","","","","","FL_76",""
"573","2022-10-04 14:59:02","2022-10-04 14:59:31","0","100","28","1","2022-10-04 14:59:31","anonymous","ES","0.8999999761581421","1","28","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","28","","18-29","","","","","",""
"574","2022-10-04 14:58:33","2022-10-04 14:59:33","0","100","59","1","2022-10-04 14:59:33","anonymous","ES","1","1","18","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","59","","18-29","","","","","",""
"575","2022-10-04 14:59:15","2022-10-04 14:59:41","0","100","25","1","2022-10-04 14:59:42","anonymous","ES","0.4000000059604645","1","28","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","25","","18-29","","","","","",""
"576","2022-10-04 14:59:09","2022-10-04 14:59:43","0","100","33","1","2022-10-04 14:59:44","anonymous","ES","0.8999999761581421","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","33","","18-29","","","","","",""
"577","2022-10-04 14:58:00","2022-10-04 14:59:57","0","100","116","1","2022-10-04 14:59:58","anonymous","ES","0.8999999761581421","1","57","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","116","","50-59","","","","","",""
"578","2022-10-04 14:59:26","2022-10-04 14:59:59","0","100","33","1","2022-10-04 14:59:59","anonymous","ES","1","1","18","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","33","","18-29","","","","","",""
"579","2022-10-04 14:59:06","2022-10-04 15:00:22","0","100","76","1","2022-10-04 15:00:22","anonymous","ES","0.8999999761581421","1","29","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","76","","18-29","","","","","",""
"580","2022-10-04 15:00:10","2022-10-04 15:00:32","0","100","21","1","2022-10-04 15:00:32","anonymous","ES","0.8999999761581421","1","25","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","21","","18-29","","","","","",""
"581","2022-10-04 14:45:02","2022-10-04 15:00:43","0","100","940","1","2022-10-04 15:00:43","anonymous","ES","1","1","63","0","1","1","10","10","2","1|2|3|4|5","40","20","10","10","20","1|2|3|4|5","2","1|2|3|4|5","40","20","20","5","15","1|2|3|4|5","6","30","70","1|2","4","10","90","1|2","3","7","2","3","0","1","mexicano/a","","México","mexicanos/as","940","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"582","2022-10-04 14:59:42","2022-10-04 15:00:48","0","100","65","1","2022-10-04 15:00:48","anonymous","ES","0.8999999761581421","1","38","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","65","","30-39","","","","","",""
"583","2022-10-04 15:00:33","2022-10-04 15:00:51","0","100","18","1","2022-10-04 15:00:52","anonymous","ES","0.8999999761581421","1","27","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","18","","18-29","","","","","",""
"584","2022-10-04 15:00:31","2022-10-04 15:00:58","0","100","27","1","2022-10-04 15:00:59","anonymous","ES","0.8999999761581421","1","25","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","27","","18-29","","","","","",""
"585","2022-10-04 15:00:28","2022-10-04 15:01:12","0","100","43","1","2022-10-04 15:01:12","anonymous","ES","0.8999999761581421","1","34","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","43","","30-39","","","","","",""
"586","2022-10-04 15:00:50","2022-10-04 15:01:13","8","100","22","1","2022-10-04 15:01:13","anonymous","ES","1","1","29","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","22","","18-29","","","","","",""
"587","2022-10-04 15:00:32","2022-10-04 15:01:14","0","100","41","1","2022-10-04 15:01:14","anonymous","ES","0.8999999761581421","1","29","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","41","","18-29","","","","","",""
"588","2022-10-04 15:00:02","2022-10-04 15:01:17","0","100","75","1","2022-10-04 15:01:17","anonymous","ES","0.8999999761581421","1","51","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","75","","50-59","","","","","",""
"589","2022-10-04 14:57:57","2022-10-04 15:01:26","0","100","209","1","2022-10-04 15:01:27","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","209","","18-29","","","","","",""
"590","2022-10-04 14:59:15","2022-10-04 15:01:30","0","100","134","1","2022-10-04 15:01:31","anonymous","ES","1","1","42","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","134","","40-49","","","","","",""
"591","2022-10-04 15:00:59","2022-10-04 15:01:31","0","100","31","1","2022-10-04 15:01:31","anonymous","ES","1","1","30","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","31","","30-39","","","","","",""
"592","2022-10-04 15:00:10","2022-10-04 15:01:34","0","100","84","1","2022-10-04 15:01:34","anonymous","ES","1","1","21","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","84","","18-29","","","","","",""
"593","2022-10-04 15:00:59","2022-10-04 15:01:54","0","100","54","1","2022-10-04 15:01:54","anonymous","ES","1","1","23","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","54","","18-29","","","","","",""
"594","2022-10-04 15:01:03","2022-10-04 15:02:11","0","100","68","1","2022-10-04 15:02:11","anonymous","ES","0.8999999761581421","1","57","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","68","","50-59","","","","","",""
"595","2022-10-04 14:59:33","2022-10-04 15:02:12","0","100","158","1","2022-10-04 15:02:12","anonymous","ES","1","1","56","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","158","","50-59","","","","","",""
"596","2022-10-04 15:01:34","2022-10-04 15:02:12","0","100","37","1","2022-10-04 15:02:12","anonymous","ES","1","1","49","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","37","","40-49","","","","","",""
"597","2022-10-04 15:00:59","2022-10-04 15:02:25","0","100","86","1","2022-10-04 15:02:26","anonymous","ES","1","1","22","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","86","","18-29","","","","","",""
"598","2022-10-04 14:57:03","2022-10-04 15:02:29","0","100","326","1","2022-10-04 15:02:29","anonymous","ES","0.8999999761581421","1","61","1","1","1","10","10","2","4|3|2|1|5","0","50","0","0","50","4|3|2|1|5","2","4|3|2|1|5","0","20","0","0","80","4|3|2|1|5","6","50","50","2|1","4","71","29","2|1","4","7","2","6","7","1","mexicano/a","","México","mexicanos/as","326","Complete","60+","0","1","Control","Pass","FL_64","Control"
"599","2022-10-04 15:01:04","2022-10-04 15:02:31","0","100","87","1","2022-10-04 15:02:31","anonymous","ES","0.8999999761581421","1","19","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","87","","18-29","","","","","",""
"600","2022-10-04 15:03:06","2022-10-04 15:03:31","0","100","24","1","2022-10-04 15:03:32","anonymous","ES","0.8999999761581421","1","22","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","24","","18-29","","","","","",""
"601","2022-10-04 15:02:52","2022-10-04 15:03:32","0","100","39","1","2022-10-04 15:03:32","anonymous","ES","1","1","24","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","39","","18-29","","","","","",""
"602","2022-10-04 15:01:47","2022-10-04 15:04:38","0","100","170","1","2022-10-04 15:04:38","anonymous","ES","1","1","40","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","170","","40-49","","","","","",""
"603","2022-10-04 14:44:03","2022-10-04 15:04:43","0","100","1240","1","2022-10-04 15:04:43","anonymous","ES","0.8999999761581421","1","64","1","1","1","10","10","2","4|3|2|1|5","70","25","5","0","0","4|3|2|1|5","1","4|3|2|1|5","80","20","0","0","0","4|3|2|1|5","7","36","64","2|1","4","63","37","2|1","3","6","2","4","6","1","mexicano/a","","México","mexicanos/as","1240","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"604","2022-10-04 15:02:19","2022-10-04 15:05:07","0","100","168","1","2022-10-04 15:05:07","anonymous","ES","1","1","29","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","168","","18-29","","","","","",""
"605","2022-10-04 14:37:14","2022-10-04 15:05:17","0","100","1683","1","2022-10-04 15:05:18","anonymous","ES","0.8999999761581421","1","50","0","1","1","9","10","2","1|2|3|4|5","67","15","9","6","3","1|2|3|4|5","2","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","1683","","50-59","","","","","FL_63",""
"606","2022-10-04 14:52:46","2022-10-04 15:05:35","0","100","769","1","2022-10-04 15:05:36","anonymous","ES","0.8999999761581421","1","67","0","1","1","10","10","2","1|2|3|4|5","5","65","5","20","5","1|2|3|4|5","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","4","0","100","1|2","3","25","75","1|2","3","4","2","4","5","1","mexicano/a","","México","mexicanos/as","769","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"607","2022-10-04 15:02:47","2022-10-04 15:05:55","0","100","188","1","2022-10-04 15:05:56","anonymous","ES","1","1","23","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","188","","18-29","","","","","",""
