"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Country_n1","Country_n2","Nationality_singular_n1","Nationality_plural_n1","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"312","2022-10-03 12:08:33","2022-10-03 12:16:10","0","100","456","1","2022-10-03 12:16:10","anonymous","PL","1","1","32","0","1","1","10","8","2","4|3|2|1|5","15","22","18","0","45","4|3|2|1|5","2","4|3|2|1|5","11","15","5","10","59","4|3|2|1|5","5","78","22","2|1","4","86","14","2|1","3","6","2","6","6","1","Polak/Polka","Polska","Polacy","456","Polski","Polsce","Polakiem/Polką","Polaków","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"313","2022-10-03 12:19:57","2022-10-03 12:20:29","0","100","31","1","2022-10-03 12:20:29","anonymous","PL","1","1","54","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","31","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"314","2022-10-03 12:17:38","2022-10-03 12:20:40","0","100","181","1","2022-10-03 12:20:40","anonymous","PL","1","1","19","0","1","1","9","5","1","1|2|3|4|5","61","25","14","0","0","1|2|3|4|5","2","1|2|3|4|5","59","41","0","0","0","1|2|3|4|5","5","67","33","1|2","3","80","20","1|2","3","3","2","3","3","1","Polak/Polka","Polska","Polacy","181","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"315","2022-10-03 12:16:32","2022-10-03 12:20:43","0","100","251","1","2022-10-03 12:20:45","anonymous","PL","1","1","37","0","1","1","10","10","1","4|3|2|1|5","0","19","36","45","0","4|3|2|1|5","5","4|3|2|1|5","16","20","10","40","14","4|3|2|1|5","4","49","51","2|1","2","48","52","2|1","2","99","2","3","2","2","Polak/Polka","Polska","Polacy","251","Polski","Polsce","Polakiem/Polką","Polaków","Complete","30-39","0","0","Intervention","Pass","FL_88","Intervention"
"316","2022-10-03 12:23:50","2022-10-03 12:27:51","0","100","241","1","2022-10-03 12:27:52","anonymous","PL","1","1","41","0","1","1","10","7","1","1|2|3|4|5","34","33","23","0","10","1|2|3|4|5","1","1|2|3|4|5","48","30","9","6","7","1|2|3|4|5","6","63","37","1|2","3","60","40","1|2","3","6","2","6","0","1","Polak/Polka","Polska","Polacy","241","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","1","Control","Pass","FL_64","Control"
"317","2022-10-03 12:23:34","2022-10-03 12:29:57","0","100","382","1","2022-10-03 12:29:57","anonymous","PL","1","1","21","0","1","1","9","5","2","1|2|3|4|5","32","52","16","0","0","1|2|3|4|5","5","1|2|3|4|5","14","16","41","26","3","1|2|3|4|5","3","68","32","1|2","2","59","41","1|2","3","3","2","5","3","1","Polak/Polka","Polska","Polacy","382","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"318","2022-10-03 11:50:01","2022-10-03 12:32:29","0","100","2548","1","2022-10-03 12:32:30","anonymous","PL","1","1","32","1","1","1","0","0","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","3","4|3|2|1|5","0","5","33","62","0","4|3|2|1|5","7","75","25","2|1","4","0","100","2|1","3","5","2","6","5","1","Polak/Polka","Polska","Polacy","2548","Polski","Polsce","Polakiem/Polką","Polaków","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"319","2022-10-03 12:36:45","2022-10-03 12:37:34","0","100","48","1","2022-10-03 12:37:35","anonymous","PL","0.8999999761581421","1","54","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","48","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"320","2022-10-03 12:33:05","2022-10-03 12:41:22","0","100","497","1","2022-10-03 12:41:23","anonymous","PL","1","1","30","0","1","1","9","9","2","4|3|2|1|5","15","85","0","0","0","4|3|2|1|5","1","4|3|2|1|5","76","24","0","0","0","4|3|2|1|5","6","9","91","2|1","4","25","75","2|1","3","7","2","6","3","1","Polak/Polka","Polska","Polacy","497","Polski","Polsce","Polakiem/Polką","Polaków","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"321","2022-10-03 12:42:55","2022-10-03 12:46:22","0","100","206","1","2022-10-03 12:46:23","anonymous","PL","1","1","44","1","1","1","9","10","1","4|3|2|1|5","30","17","12","18","23","4|3|2|1|5","4","4|3|2|1|5","8","30","13","29","20","4|3|2|1|5","6","55","45","2|1","3","28","72","2|1","3","7","2","6","8","1","Polak/Polka","Polska","Polacy","206","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"322","2022-10-03 12:40:27","2022-10-03 12:48:09","0","100","462","1","2022-10-03 12:48:10","anonymous","PL","1","1","68","0","1","1","10","10","1","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","1","1|2|3|4|5","0","0","0","0","100","1|2|3|4|5","6","76","24","1|2","2","70","30","1|2","3","999","2","3","5","1","Polak/Polka","Polska","Polacy","462","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"323","2022-10-03 12:48:11","2022-10-03 12:48:57","0","100","46","1","2022-10-03 12:48:57","anonymous","PL","1","1","57","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","46","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"324","2022-10-03 12:41:37","2022-10-03 12:49:40","0","100","483","1","2022-10-03 12:49:41","anonymous","PL","1","1","62","0","1","1","10","10","1","1|2|3|4|5","78","20","2","0","0","1|2|3|4|5","2","1|2|3|4|5","33","23","28","16","0","1|2|3|4|5","4","35","65","1|2","3","81","19","1|2","2","4","2","3","9","1","Polak/Polka","Polska","Polacy","483","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","1","0","Control","Pass","FL_76","Control"
"325","2022-10-03 12:47:44","2022-10-03 12:56:41","0","100","536","1","2022-10-03 12:56:41","anonymous","PL","1","1","45","0","1","1","0","10","2","1|2|3|4|5","10","15","10","50","15","1|2|3|4|5","2","1|2|3|4|5","40","60","0","0","0","1|2|3|4|5","6","62","38","1|2","2","45","55","1|2","2","5","2","3","5","1","Polak/Polka","Polska","Polacy","536","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","1","Control","Pass","FL_64","Control"
"326","2022-10-03 12:55:46","2022-10-03 12:59:43","0","100","237","1","2022-10-03 12:59:43","anonymous","PL","0.8999999761581421","1","40","1","1","1","10","9","1","1|2|3|4|5","76","4","15","5","0","1|2|3|4|5","1","1|2|3|4|5","28","3","16","14","39","1|2|3|4|5","7","23","77","1|2","3","43","57","1|2","2","5","2","6","9","1","Polak/Polka","Polska","Polacy","237","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"327","2022-10-03 12:57:54","2022-10-03 13:03:12","0","100","317","1","2022-10-03 13:03:13","anonymous","PL","1","1","29","1","1","1","10","8","2","4|3|2|1|5","32","36","20","7","5","4|3|2|1|5","2","4|3|2|1|5","62","19","8","4","7","4|3|2|1|5","5","71","29","2|1","3","72","28","2|1","3","5","2","6","5","2","Polak/Polka","Polska","Polacy","317","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"328","2022-10-03 13:12:18","2022-10-03 13:17:27","0","100","309","1","2022-10-03 13:17:27","anonymous","PL","1","1","62","0","1","1","10","10","2","1|2|3|4|5","50","37","13","0","0","1|2|3|4|5","2","1|2|3|4|5","41","42","10","7","0","1|2|3|4|5","5","37","63","1|2","3","30","70","1|2","3","5","2","4","2","2","Polak/Polka","Polska","Polacy","309","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"329","2022-10-03 13:17:26","2022-10-03 13:18:02","0","100","35","1","2022-10-03 13:18:02","anonymous","PL","0.8999999761581421","1","51","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","35","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"330","2022-10-03 13:13:05","2022-10-03 13:19:52","0","100","406","1","2022-10-03 13:19:53","anonymous","PL","1","1","73","0","1","1","10","10","2","4|3|2|1|5","12","23","17","18","30","4|3|2|1|5","2","4|3|2|1|5","26","12","16","34","12","4|3|2|1|5","5","38","62","2|1","2","44","56","2|1","2","99","2","4","5","1","Polak/Polka","Polska","Polacy","406","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","1","Control","Pass","FL_64","Control"
"331","2022-10-03 13:21:27","2022-10-03 13:22:35","0","100","68","1","2022-10-03 13:22:36","anonymous","PL","1","1","50","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","68","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"332","2022-10-03 13:26:40","2022-10-03 13:30:14","0","100","214","1","2022-10-03 13:30:14","anonymous","PL","1","1","46","0","1","1","10","10","1","1|2|3|4|5","55","25","0","0","20","1|2|3|4|5","2","1|2|3|4|5","49","51","0","0","0","1|2|3|4|5","5","56","44","1|2","3","61","39","1|2","3","7","2","3","5","1","Polak/Polka","Polska","Polacy","214","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"333","2022-10-03 13:21:50","2022-10-03 13:30:50","0","100","540","1","2022-10-03 13:30:50","anonymous","PL","0.8999999761581421","1","49","0","1","1","10","10","1","4|3|2|1|5","40","18","2","30","10","4|3|2|1|5","1","4|3|2|1|5","50","10","10","10","20","4|3|2|1|5","7","19","81","2|1","4","10","90","2|1","4","5","2","6","5","1","Polak/Polka","Polska","Polacy","540","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"334","2022-10-03 13:28:35","2022-10-03 13:31:48","0","100","193","1","2022-10-03 13:31:49","anonymous","PL","0.800000011920929","1","42","1","1","1","10","5","1","1|2|3|4|5","69","31","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","4","45","55","1|2","3","37","63","1|2","3","7","2","6","5","1","Polak/Polka","Polska","Polacy","193","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"335","2022-10-03 13:26:58","2022-10-03 13:35:08","0","100","489","1","2022-10-03 13:35:08","anonymous","PL","1","1","72","0","1","1","10","10","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","7","60","40","2|1","4","40","60","2|1","4","7","2","5","0","1","Polak/Polka","Polska","Polacy","489","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","0","Control","Pass","FL_88","Control"
"336","2022-10-03 13:43:19","2022-10-03 13:45:52","0","100","152","1","2022-10-03 13:45:52","anonymous","PL","1","1","32","0","1","1","0","0","2","1|2|3|4|5","11","29","30","20","10","1|2|3|4|5","2","1|2|3|4|5","0","40","20","20","20","1|2|3|4|5","5","51","49","1|2","2","60","40","1|2","2","5","2","5","4","1","Polak/Polka","Polska","Polacy","152","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","30-39","0","1","Control","Pass","FL_64","Control"
"337","2022-10-03 13:40:50","2022-10-03 13:48:00","0","100","429","1","2022-10-03 13:48:00","anonymous","PL","1","1","47","1","1","1","10","10","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","2","4|3|2|1|5","0","34","0","66","0","4|3|2|1|5","5","90","10","2|1","3","17","83","2|1","2","4","2","4","10","2","Polak/Polka","Polska","Polacy","429","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"338","2022-10-03 13:41:32","2022-10-03 13:49:16","0","100","463","1","2022-10-03 13:49:16","anonymous","PL","1","1","41","1","1","1","10","10","1","4|3|2|1|5","81","14","5","0","0","4|3|2|1|5","2","4|3|2|1|5","71","10","19","0","0","4|3|2|1|5","7","19","81","2|1","4","14","86","2|1","4","6","2","4","6","1","Polak/Polka","Polska","Polacy","463","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"339","2022-10-03 13:43:23","2022-10-03 13:50:24","0","100","420","1","2022-10-03 13:50:26","anonymous","PL","1","1","45","1","1","1","10","10","1","4|3|2|1|5","80","20","0","0","0","4|3|2|1|5","1","4|3|2|1|5","70","30","0","0","0","4|3|2|1|5","5","60","40","2|1","3","60","40","2|1","2","5","2","2","10","2","Polak/Polka","Polska","Polacy","420","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"340","2022-10-03 13:48:05","2022-10-03 13:53:52","0","100","347","1","2022-10-03 13:53:53","anonymous","PL","0.8999999761581421","1","47","1","1","1","10","10","2","1|2|3|4|5","36","23","11","0","30","1|2|3|4|5","1","1|2|3|4|5","35","25","6","2","32","1|2|3|4|5","7","36","64","1|2","2","64","36","1|2","1","3","2","6","10","1","Polak/Polka","Polska","Polacy","347","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"341","2022-10-03 13:45:58","2022-10-03 13:58:33","0","100","754","1","2022-10-03 13:58:33","anonymous","PL","1","1","62","0","1","1","5","5","1","1|2|3|4|5","91","9","0","0","0","1|2|3|4|5","5","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","4","50","50","1|2","4","51","49","1|2","4","7","2","4","8","1","Polak/Polka","Polska","Polacy","754","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","1","1","Control","Pass","FL_63","Control"
"342","2022-10-03 13:59:09","2022-10-03 13:59:50","0","100","40","1","2022-10-03 13:59:50","anonymous","PL","1","1","58","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","40","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"343","2022-10-03 14:04:52","2022-10-03 14:08:55","0","100","243","1","2022-10-03 14:08:56","anonymous","PL","0.8999999761581421","1","41","1","1","1","10","10","1","4|3|2|1|5","0","0","53","47","0","4|3|2|1|5","1","4|3|2|1|5","60","17","13","10","0","4|3|2|1|5","7","50","50","2|1","4","32","68","2|1","4","6","2","3","10","1","Polak/Polka","Polska","Polacy","243","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"344","2022-10-03 14:14:41","2022-10-03 14:21:24","0","100","403","1","2022-10-03 14:21:26","anonymous","PL","1","1","63","0","1","1","10","8","2","1|2|3|4|5","13","39","22","6","20","1|2|3|4|5","2","1|2|3|4|5","28","57","5","10","0","1|2|3|4|5","4","72","28","1|2","3","61","39","1|2","3","3","2","4","5","2","Polak/Polka","Polska","Polacy","403","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"345","2022-10-03 14:25:11","2022-10-03 14:25:58","0","100","46","1","2022-10-03 14:25:58","anonymous","PL","0.8999999761581421","1","35","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","46","Polski","Polsce","Polakiem/Polką","Polaków","Screenout","30-39","","","","","",""
"346","2022-10-03 14:27:22","2022-10-03 14:32:11","0","100","289","1","2022-10-03 14:32:11","anonymous","PL","1","1","70","0","1","1","10","10","1","4|3|2|1|5","56","16","6","19","3","4|3|2|1|5","1","4|3|2|1|5","59","22","11","8","0","4|3|2|1|5","7","28","72","2|1","4","20","80","2|1","4","5","2","6","10","1","Polak/Polka","Polska","Polacy","289","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","0","Control","Pass","FL_88","Control"
"347","2022-10-03 14:28:41","2022-10-03 14:33:00","0","100","258","1","2022-10-03 14:33:01","anonymous","PL","1","1","40","0","1","1","10","6","2","4|3|2|1|5","40","29","21","10","0","4|3|2|1|5","2","4|3|2|1|5","26","44","23","7","0","4|3|2|1|5","4","60","40","2|1","3","64","36","2|1","3","5","2","6","1","1","Polak/Polka","Polska","Polacy","258","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"348","2022-10-03 14:44:00","2022-10-03 14:47:53","0","100","233","1","2022-10-03 14:47:55","anonymous","PL","1","1","40","1","1","1","10","10","1","4|3|2|1|5","45","25","17","8","5","4|3|2|1|5","1","4|3|2|1|5","46","13","20","19","2","4|3|2|1|5","7","13","87","2|1","4","63","37","2|1","4","7","2","6","5","1","Polak/Polka","Polska","Polacy","233","Polski","Polsce","Polakiem/Polką","Polaków","Complete","40-49","1","1","Control","Pass","FL_63","Control"
"349","2022-10-03 14:45:13","2022-10-03 14:49:49","0","100","275","1","2022-10-03 14:49:49","anonymous","PL","1","1","34","0","1","1","10","10","1","1|2|3|4|5","15","10","5","10","60","1|2|3|4|5","1","1|2|3|4|5","15","5","20","5","55","1|2|3|4|5","7","50","50","1|2","3","50","50","1|2","3","6","2","3","5","1","Polak/Polka","Polska","Polacy","275","Polski","Polsce","Polakiem/Polką","Polaków","Complete","30-39","1","0","Intervention","Pass","FL_76","Intervention"
"350","2022-10-03 15:02:30","2022-10-03 15:02:56","0","100","25","1","2022-10-03 15:02:56","anonymous","PL","1","1","58","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","25","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"351","2022-10-03 15:00:29","2022-10-03 15:05:10","0","100","281","1","2022-10-03 15:05:12","anonymous","PL","1","1","73","0","1","1","9","9","2","4|3|2|1|5","20","20","20","20","20","4|3|2|1|5","2","4|3|2|1|5","20","20","20","20","20","4|3|2|1|5","6","50","50","2|1","3","50","50","2|1","3","6","2","4","10","1","Polak/Polka","Polska","Polacy","281","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","0","1","Control","Pass","FL_64","Control"
"352","2022-10-03 15:12:17","2022-10-03 15:13:03","0","100","46","1","2022-10-03 15:13:03","anonymous","PL","0.8999999761581421","1","50","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","46","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"353","2022-10-03 15:19:07","2022-10-03 15:20:13","0","100","66","1","2022-10-03 15:20:15","anonymous","PL","0.8999999761581421","1","52","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","66","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"354","2022-10-03 14:53:19","2022-10-03 15:23:18","0","100","1798","1","2022-10-03 15:23:18","anonymous","PL","1","1","33","1","1","1","10","10","1","4|3|2|1|5","59","20","13","8","0","4|3|2|1|5","4","4|3|2|1|5","11","25","14","50","0","4|3|2|1|5","4","50","50","2|1","2","39","61","2|1","2","4","2","6","10","1","Polak/Polka","Polska","Polacy","1798","Polski","Polsce","Polakiem/Polką","Polaków","Complete","30-39","0","0","Intervention","Pass","FL_88","Intervention"
"355","2022-10-03 15:25:10","2022-10-03 15:29:49","0","100","278","1","2022-10-03 15:29:49","anonymous","PL","1","1","60","0","1","1","10","8","2","1|2|3|4|5","18","43","34","5","0","1|2|3|4|5","2","1|2|3|4|5","15","34","31","0","20","1|2|3|4|5","5","47","53","1|2","3","55","45","1|2","2","3","2","3","3","1","Polak/Polka","Polska","Polacy","278","Polski","Polsce","Polakiem/Polką","Polaków","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"356","2022-10-03 15:28:19","2022-10-03 15:30:55","0","100","156","1","2022-10-03 15:30:56","anonymous","PL","1","1","40","0","1","1","4","7","2","1|2|3|4|5","43","19","38","0","0","1|2|3|4|5","5","1|2|3|4|5","24","30","44","2","0","1|2|3|4|5","4","26","74","1|2","3","21","79","1|2","2","3","3","","","","Polak/Polka","Polska","Polacy","156","Polski","Polsce","Polakiem/Polką","Polaków","QualityFail","40-49","1","0","Control","Fail","FL_76","Control"
